id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,location
8428224,Bedroom for Rent during Events,10767270,Jason,,78702,30.253099164371367,-97.7108588566078,Private room,100,1,0,,,1,365,POINT(-97.7108588566078 30.253099164371367)
2266768,modern granny flat,1507234,Kristine,,78702,30.275484886441834,-97.726282028393,Entire home/apt,125,1,118,2015-10-26,5.60,2,330,POINT(-97.726282028393 30.275484886441834)
708582,Central East Austin House,3644573,Topaz,,78702,30.26476312077549,-97.69750457185965,Private room,150,1,2,2013-11-18,0.06,1,365,POINT(-97.69750457185965 30.26476312077549)
9301886,Groups Welcome to Empty House,46872255,Elisha,,78702,30.260233849176384,-97.73328840675067,Private room,75,1,0,,,1,2,POINT(-97.73328840675067 30.260233849176384)
6478540,Funky Eastside house,33845910,Nathan,,78702,30.255733007980872,-97.73276590890276,Private room,69,2,26,2015-11-01,4.59,1,106,POINT(-97.73276590890276 30.255733007980872)
8311215,New eastside townhouse near action,9816032,Colin,,78702,30.25688832141971,-97.7065800969222,Private room,50,1,1,2015-10-22,1,1,66,POINT(-97.7065800969222 30.25688832141971)
2950441,Eastside Treehouse (Private Room),5066481,Molly,,78702,30.274608089391187,-97.70517034797847,Private room,85,1,8,2015-09-21,0.45,2,365,POINT(-97.70517034797847 30.274608089391187)
5195335,East Austin Home,1822182,Justin,,78702,30.26365651735278,-97.70398381653766,Private room,80,1,7,2015-07-08,1.10,1,310,POINT(-97.70398381653766 30.26365651735278)
2319831,Charming Central East Austin home,5628118,Kim,,78702,30.280315329469975,-97.70406180097287,Private room,65,1,15,2015-08-17,0.75,3,321,POINT(-97.70406180097287 30.280315329469975)
7787003,Bright & Modern East Austin Studio,8137602,Sarah,,78702,30.259124236611484,-97.7149013793663,Entire home/apt,110,2,3,2015-10-19,1.43,1,308,POINT(-97.7149013793663 30.259124236611484)
576243,Cotton Street Suite: Central East!,1733143,Cindy,,78702,30.272134136094778,-97.72568098892668,Entire home/apt,97,2,200,2015-11-04,4.92,1,30,POINT(-97.72568098892668 30.272134136094778)
8145912,"Modern, Architect Designed House",13281984,Andrew,,78702,30.25753323890987,-97.71378191694636,Entire home/apt,1800,4,0,,,1,46,POINT(-97.71378191694636 30.25753323890987)
1822588,Best Location! Walk Downtown/6th!,1827958,Bryce And Rachael,,78702,30.258900326692334,-97.72660819648553,Entire home/apt,250,3,47,2015-10-27,2.32,2,146,POINT(-97.72660819648553 30.258900326692334)
4856743,Elegance in hip east side+ walk DT!,1827958,Bryce And Rachael,,78702,30.2611040934104,-97.73044569999612,Entire home/apt,99,3,14,2015-11-03,1.62,2,54,POINT(-97.73044569999612 30.2611040934104)
321636,Chic 1953 Spartanette Guesthouse,1647037,Sara,,78702,30.277523380089516,-97.71919076337386,Entire home/apt,99,1,150,2015-10-21,3.32,3,349,POINT(-97.71919076337386 30.277523380089516)
4203481,*2Bed/1Bath  1 mile E. of downtown*,11497096,Nataliya,,78702,30.25537516222858,-97.72411699097205,Entire home/apt,159,2,24,2015-11-02,1.85,1,350,POINT(-97.72411699097205 30.25537516222858)
7264070,The 2nd Awesomest Place in Austin,1355516,Jonathan,,78702,30.263433421487743,-97.72022761301545,Entire home/apt,197,3,10,2015-11-04,3.57,1,331,POINT(-97.72022761301545 30.263433421487743)
3363810,Urban East Cottage w/ Private Yard,4522249,Jess,,78702,30.25791259017606,-97.69941524928109,Entire home/apt,98,1,47,2015-10-27,2.89,1,338,POINT(-97.69941524928109 30.25791259017606)
2496308,Cozy nook 5 miles from DT SXSW,12778060,Adam,,78702,30.279651177796815,-97.7056548267837,Private room,100,2,0,,,1,365,POINT(-97.7056548267837 30.279651177796815)
1021657,Simple Comfortable Room for 1 or 2,5176653,Alicia,,78702,30.276672595893263,-97.70045471836382,Private room,50,1,4,2015-09-30,0.22,4,326,POINT(-97.70045471836382 30.276672595893263)
2336368,Sweet East Austin Suite!,11932614,Mari And Danny,,78702,30.260635137163415,-97.70651710642032,Entire home/apt,109,3,22,2015-11-02,1.09,1,295,POINT(-97.70651710642032 30.260635137163415)
4800040,East Austin Bungalow,24731436,Clayton,,78702,30.256403870331553,-97.7041840996733,Entire home/apt,125,1,57,2015-11-02,5.52,1,353,POINT(-97.7041840996733 30.256403870331553)
5652978,Charming Downtown Eastside Home,6691050,Elisa,,78702,30.272312924949265,-97.72785029077058,Private room,125,1,1,2015-03-21,0.13,1,212,POINT(-97.72785029077058 30.272312924949265)
4364828,Eastside hotel like suite,22656622,Jonathan,,78702,30.266013909262522,-97.69771120758055,Entire home/apt,80,2,10,2015-10-27,0.81,1,332,POINT(-97.69771120758055 30.266013909262522)
6706991,HIP East-Side Zen Suite. Lush! New!,11744806,Larissa,,78702,30.261684898655226,-97.70791666975833,Entire home/apt,107,1,15,2015-09-06,2.96,8,363,POINT(-97.70791666975833 30.261684898655226)
3512799,East Austin Hidden Bungalow,9125722,Robert,,78702,30.26002094376827,-97.72667323710674,Entire home/apt,80,1,83,2015-10-27,5.23,2,330,POINT(-97.72667323710674 30.26002094376827)
8506283,Modern Guesthouse Near 7th Street,617885,Nick,,78702,30.26668299360784,-97.70700276668849,Entire home/apt,99,1,2,2015-10-12,1.43,2,252,POINT(-97.70700276668849 30.26668299360784)
2967570,Modern Oasis in Downtown Austin,2436512,Crystal,,78702,30.266665187932883,-97.73394663398385,Entire home/apt,140,1,110,2015-11-04,6.41,8,327,POINT(-97.73394663398385 30.266665187932883)
3853145,East Austin Classic,12755129,Eric,,78702,30.26710589893365,-97.72117109812908,Entire home/apt,150,1,35,2015-11-02,2.69,4,325,POINT(-97.72117109812908 30.26710589893365)
8275899,Cute/Cozy House in Hip East Austin,22100199,Alex,,78702,30.264317046327417,-97.7139350525531,Entire home/apt,197,1,5,2015-10-26,2.68,1,363,POINT(-97.7139350525531 30.264317046327417)
244785,Mid Week Special!!,1284548,Gwen & Richard,,78702,30.279170111567325,-97.71563948986301,Entire home/apt,95,1,313,2015-11-01,6.37,1,347,POINT(-97.71563948986301 30.279170111567325)
1499714,Cenote Studio right downtown,8014187,Cody,,78702,30.260198533345044,-97.73268559586583,Entire home/apt,114,1,87,2015-10-29,3.27,2,301,POINT(-97.73268559586583 30.260198533345044)
1378094,3BR/2BA East Austin Great Location,1380297,Daniel,,78702,30.255657136027143,-97.72299107863984,Entire home/apt,253,2,19,2015-09-07,0.72,1,350,POINT(-97.72299107863984 30.255657136027143)
2867059,Happy Camper - 1 mile to downtown,880571,Angel,,78702,30.27330947979823,-97.7154007532963,Entire home/apt,75,2,103,2015-10-20,5.58,7,52,POINT(-97.7154007532963 30.27330947979823)
5525699,SXSW 2015 is Here!!,24205522,Alvaro,,78702,30.255523513775426,-97.71009477379695,Entire home/apt,450,4,0,,,1,222,POINT(-97.71009477379695 30.255523513775426)
5440764,East Austin: The White House,1938903,Melissa,,78702,30.26998422415188,-97.7169741531846,Entire home/apt,185,2,22,2015-11-02,2.68,1,327,POINT(-97.7169741531846 30.26998422415188)
6043511,Large 1 Bedroom modern condo,30640605,Johnny,,78702,30.266870689703776,-97.73316429457797,Entire home/apt,145,1,23,2015-10-21,4.11,1,22,POINT(-97.73316429457797 30.266870689703776)
4149311,3BD/3BA - Modern AMAZING HOME,16425706,Lana,,78702,30.263519689808476,-97.70960713797463,Entire home/apt,481,2,10,2015-10-11,0.99,1,365,POINT(-97.70960713797463 30.263519689808476)
4050950,"Eastside Oasis - Near Train, UT, DT",1770424,Jason,,78702,30.27738126375737,-97.70700466957105,Entire home/apt,115,1,21,2015-10-07,1.53,3,358,POINT(-97.70700466957105 30.27738126375737)
635732,4 lofty lovers - walk to Downtown!,2369539,Jude,,78702,30.272621209627076,-97.72817257479643,Shared room,54,2,90,2015-10-25,2.28,3,346,POINT(-97.72817257479643 30.272621209627076)
2174026,Tranquil East Austin Bungalow,11090096,Erica,,78702,30.2553485762136,-97.71415594454956,Entire home/apt,250,2,1,2015-03-23,0.13,2,288,POINT(-97.71415594454956 30.2553485762136)
5643631,Beautiful eastside river area house,19801930,Edward,,78702,30.2516325673751,-97.72475514146055,Entire home/apt,130,1,51,2015-11-06,6.68,1,140,POINT(-97.72475514146055 30.2516325673751)
5497475,Cozy East Side Vibe,28512536,Mary Ann,,78702,30.25060295057386,-97.72240663187746,Entire home/apt,78,1,24,2015-10-27,3.43,1,1,POINT(-97.72240663187746 30.25060295057386)
3853307,Charming East Austin,12755129,Eric,,78702,30.26719774112545,-97.72003477375789,Entire home/apt,225,1,5,2015-10-26,0.83,4,314,POINT(-97.72003477375789 30.26719774112545)
3852874,E Austin Craftsman Backyard Oasis,12755129,Eric,,78702,30.266822453378264,-97.72194542484692,Entire home/apt,100,1,45,2015-11-03,3.16,4,331,POINT(-97.72194542484692 30.266822453378264)
5325069,Aust-Eden: Relax like an Austinite!,14732769,Ric,,78702,30.276789292562306,-97.71620931402558,Entire home/apt,236,2,3,2015-10-24,0.38,11,347,POINT(-97.71620931402558 30.276789292562306)
8269207,PERFECT location  Texas Tiny House,43535062,George,,78702,30.274396664047572,-97.72779440505815,Entire home/apt,66,2,4,2015-10-12,2.79,1,339,POINT(-97.72779440505815 30.274396664047572)
2702956,Xeriscape to Hip East ATX Bungalow,880571,Angel,,78702,30.275535307550758,-97.71604599851351,Entire home/apt,125,2,87,2015-11-06,4.64,7,330,POINT(-97.71604599851351 30.275535307550758)
4446280,3BR/2BA Stylish East Downtown Austi,4641823,Erica,,78702,30.258676409909835,-97.71379203296016,Entire home/apt,650,2,1,2015-08-17,0.36,7,354,POINT(-97.71379203296016 30.258676409909835)
3041012,Spacious & Family-Friendly Home,14935085,Mandy,,78702,30.26617303334089,-97.71002182128846,Entire home/apt,410,2,2,2015-03-23,0.25,1,139,POINT(-97.71002182128846 30.26617303334089)
3513359,* Cute East Side Cottage/Bungalow *,1024339,Brent,,78702,30.252161449429863,-97.72235203504101,Entire home/apt,64,3,25,2015-09-14,1.60,1,229,POINT(-97.72235203504101 30.252161449429863)
732442,Dwell Cover-3 Bedroom East Austin,3737061,Regina & Andy,,78702,30.259114792713977,-97.71930360259648,Entire home/apt,850,3,7,2015-03-16,0.22,1,5,POINT(-97.71930360259648 30.259114792713977)
354542,"5★ Modern Luxury, 6th St, Sleeps 11",1795524,Kim,,78702,30.26330133062547,-97.72129277475169,Entire home/apt,899,2,38,2015-10-18,0.85,1,330,POINT(-97.72129277475169 30.26330133062547)
919389,"Cute Holly cottage, close to events",2061620,Cecilia,,78702,30.25222429114072,-97.71364341190903,Entire home/apt,185,3,5,2015-05-26,0.15,1,350,POINT(-97.71364341190903 30.25222429114072)
6152060,Cicada Guest House,31912881,Tom,,78702,30.24962280771568,-97.7010928706522,Entire home/apt,149,2,3,2015-10-11,0.48,1,33,POINT(-97.7010928706522 30.24962280771568)
2413861,Great Location for SXSW - REDUCED!,1733609,James,,78702,30.257849331401665,-97.706277988823,Entire home/apt,750,3,0,,,1,365,POINT(-97.706277988823 30.257849331401665)
5669658,SXSW EASTSIDE-BLOCK FROM DOWNTOWN,12553139,John,,78702,30.266730416985393,-97.73099430327042,Entire home/apt,105,5,0,,,1,211,POINT(-97.73099430327042 30.266730416985393)
2926708,Craftsman + Cottage in East Austin,2436512,Crystal,,78702,30.258598209054078,-97.72219241503407,Entire home/apt,325,1,28,2015-11-01,1.69,8,269,POINT(-97.72219241503407 30.258598209054078)
4948909,East Austin House ACL Formula 1,7070502,Michael,,78702,30.26634775998112,-97.70556829820177,Entire home/apt,479,3,4,2015-09-21,0.47,1,334,POINT(-97.70556829820177 30.26634775998112)
2466517,SXSW 2BR / 2BA - Walk To DT!,7281579,,,78702,30.27514880775665,-97.72921108531831,Entire home/apt,250,365,1,2014-03-12,0.05,1,363,POINT(-97.72921108531831 30.27514880775665)
7732578,Roomy Bungalow in Hot East Austin,30876862,Drew,,78702,30.278499983411887,-97.70441372680156,Entire home/apt,275,2,2,2015-10-12,1.67,1,74,POINT(-97.70441372680156 30.278499983411887)
3217156,2BR East Austin Cozy Bird House,4641823,Erica,,78702,30.281312520819444,-97.70595060230791,Entire home/apt,150,2,3,2015-03-23,0.19,7,247,POINT(-97.70595060230791 30.281312520819444)
622030,Tidy Downtown Eastside Bungalow,745845,Lori,,78702,30.273511623199045,-97.70359863972895,Entire home/apt,125,2,17,2015-07-05,0.87,1,363,POINT(-97.70359863972895 30.273511623199045)
8920025,Cenote one bedroom,8014187,Cody,,78702,30.261573727442993,-97.73319087215444,Entire home/apt,144,1,3,2015-10-30,3,2,343,POINT(-97.73319087215444 30.261573727442993)
6900540,East Austin on the Lake,21123386,Jim & Mai,,78702,30.25288990453841,-97.71602223842274,Entire home/apt,207,2,14,2015-11-05,3.75,1,319,POINT(-97.71602223842274 30.25288990453841)
1746300,Modern Loft on 6th Street,8217400,Charles & Amanda,,78702,30.265528139199027,-97.73238748832817,Entire home/apt,171,2,66,2015-10-19,2.63,1,225,POINT(-97.73238748832817 30.265528139199027)
5534367,New! Gorgeous! Sleeps 10 off E 7 St,6182474,Ashley,,78702,30.26247309305028,-97.7203371246457,Entire home/apt,1000,2,24,2015-11-05,3.01,1,351,POINT(-97.7203371246457 30.26247309305028)
6625638,New Apt Crazy Close to Everything!,17420784,Selena,,78702,30.26047214890473,-97.72978970861918,Entire home/apt,150,2,11,2015-10-27,3.63,1,132,POINT(-97.72978970861918 30.26047214890473)
7005164,"MODERN guest room in NEW home, DT!",13124508,AJ & Meaghan,,78702,30.27185250698582,-97.73120479008348,Private room,150,1,27,2015-10-17,6.33,4,341,POINT(-97.73120479008348 30.27185250698582)
3842674,Modern Eastside Escape,19803477,Schaeffer,,78702,30.276193054888427,-97.7107609265067,Entire home/apt,158,2,4,2015-08-10,1.02,1,188,POINT(-97.7107609265067 30.276193054888427)
1644692,Cozy East Austin Condo,8728301,David,,78702,30.275930542094,-97.70561859474587,Entire home/apt,250,1,3,2015-03-19,0.13,1,362,POINT(-97.70561859474587 30.275930542094)
750935,3BR/2BA Downtown Austin House,3948329,James,,78702,30.26947011310766,-97.72771949878718,Entire home/apt,300,2,14,2015-10-17,0.44,1,242,POINT(-97.72771949878718 30.26947011310766)
723826,Art Studio with full home amenities,1752483,Sara,,78702,30.26160254482261,-97.70556014845756,Entire home/apt,325,1,3,2014-03-18,0.08,1,342,POINT(-97.70556014845756 30.26160254482261)
5871501,4BR/3.5BA House w/ Separate Studio,4641823,Erica,,78702,30.25193948940139,-97.72257731545578,Entire home/apt,499,2,5,2015-10-26,0.89,7,332,POINT(-97.72257731545578 30.25193948940139)
383603,Cozy Little House... walk downtown,1901242,Leslie,,78702,30.25656788635216,-97.72590463330074,Entire home/apt,100,2,96,2015-10-05,2.16,1,324,POINT(-97.72590463330074 30.25656788635216)
8539100,Convenient to Downtown Austin,8254329,Laurie,,78702,30.253077337542102,-97.72198807800856,Entire home/apt,325,1,2,2015-10-11,1.67,1,364,POINT(-97.72198807800856 30.253077337542102)
8390383,East Austin Crash Pad,1866934,Tripler,,78702,30.25145063993221,-97.7251303732284,Entire home/apt,99,2,0,,,1,52,POINT(-97.7251303732284 30.25145063993221)
1834893,2BR Steps from Rainey Street,4641823,Erica,,78702,30.261529330742224,-97.73063040604987,Entire home/apt,172,2,30,2015-11-01,1.22,7,351,POINT(-97.73063040604987 30.261529330742224)
5570822,"Private room & bath, East Downtown",6490356,Duane,,78702,30.26497634180994,-97.71649763982053,Private room,90,1,7,2015-10-20,1.17,2,347,POINT(-97.71649763982053 30.26497634180994)
5112096,Retro Cool in East Austin,6689933,Gabrielle & Kyle,,78702,30.26779055900195,-97.7233955880302,Entire home/apt,750,3,1,2015-03-22,0.13,2,240,POINT(-97.7233955880302 30.26779055900195)
5685011,Modern Loft on East 6th Street,18885283,Kayla,,78702,30.260582829286673,-97.71857118562086,Entire home/apt,300,3,0,,,1,209,POINT(-97.71857118562086 30.260582829286673)
8500116,Modern home in East Austin!,14898893,Nikki,,78702,30.278173583303847,-97.71399229587519,Entire home/apt,180,2,0,,,1,29,POINT(-97.71399229587519 30.278173583303847)
5337141,East Side Beehive,1770732,Kerthy,,78702,30.27877331746872,-97.71452288900173,Entire home/apt,180,2,29,2015-11-05,3.66,1,348,POINT(-97.71452288900173 30.27877331746872)
4351493,The Greenhouse,12427478,Adam And Ashley,,78702,30.276132534620153,-97.7195521028488,Entire home/apt,180,2,57,2015-10-26,4.51,2,327,POINT(-97.7195521028488 30.276132534620153)
5144913,Walkable East Austin Oasis for ACL,10603304,Sara,,78702,30.258533809433718,-97.7343503696076,Entire home/apt,300,2,3,2015-03-22,0.38,1,181,POINT(-97.7343503696076 30.258533809433718)
2500385,"Eastside Spartan - Near Downtown,UT",1770424,Jason,,78702,30.27870938090527,-97.72287573518436,Entire home/apt,99,1,93,2015-10-17,4.70,3,347,POINT(-97.72287573518436 30.27870938090527)
4629023,1BR/1.5BA Modern Design Home,4641823,Erica,,78702,30.27021700270762,-97.72006262454485,Entire home/apt,299,2,3,2015-10-19,0.33,7,286,POINT(-97.72006262454485 30.27021700270762)
4030864,Colorful Modern East Austin HotSpot,802614,Amit,,78702,30.254738753411715,-97.73611566042635,Entire home/apt,350,2,29,2015-10-26,2.14,2,341,POINT(-97.73611566042635 30.254738753411715)
5510324,East Austin Gem! The Blue Boy,4014293,Grace And Jane,,78702,30.278009710749178,-97.71843449161868,Entire home/apt,150,1,10,2015-11-04,1.41,2,261,POINT(-97.71843449161868 30.278009710749178)
8342778,Charming East Austin Bungalow,6197694,Doug,,78702,30.27716360582169,-97.71690568163447,Entire home/apt,150,1,0,,,1,84,POINT(-97.71690568163447 30.27716360582169)
8973199,Spacious 3 Bed House Near Downtown,11933623,Kelsey,,78702,30.2751783597293,-97.71815662814357,Entire home/apt,400,3,0,,,1,16,POINT(-97.71815662814357 30.2751783597293)
1148536,An East Austin Traveler Paradise,802614,Amit,,78702,30.255700050345773,-97.73613470347894,Entire home/apt,375,2,62,2015-10-26,2.13,2,322,POINT(-97.73613470347894 30.255700050345773)
7936442,Super Central East Austin Bungalow,41724825,Kalee,,78702,30.266690844121587,-97.73081165857757,Entire home/apt,150,1,4,2015-10-25,3.43,1,43,POINT(-97.73081165857757 30.266690844121587)
9281212,Convenient Dwntown Riverview St Apt,486482,Karen,,78702,30.24926772904235,-97.72315121380662,Entire home/apt,150,1,0,,,3,364,POINT(-97.72315121380662 30.24926772904235)
222967,Luxe Spa Bungalow - Walk Downtown!,1157982,Lyon,,78702,30.257328172992718,-97.73156962063496,Entire home/apt,185,3,25,2015-11-02,0.56,4,344,POINT(-97.73156962063496 30.257328172992718)
964614,3 Bedroom House in East Austin,1205884,Luke And Rachel,,78702,30.26534542056064,-97.71447278231787,Entire home/apt,700,3,3,2015-03-22,0.09,1,239,POINT(-97.71447278231787 30.26534542056064)
6623662,Hip studio in vibrant East Austin,18267652,Clara,,78702,30.260529246803674,-97.73027352543821,Entire home/apt,120,2,10,2015-11-01,2.42,1,318,POINT(-97.73027352543821 30.260529246803674)
